,post_date,sent_twitter_mean,sent_finbert_mean,tw_z,fb_z,ensemble,sent_ensemble_scaled,sent_ensemble_z,sent_ensemble
24,2013-01-25,-0.021422124377662135,-0.677162733229418,0.13002772305864818,-1.0979420387653218,-0.2383632054885428,-0.24582464909978907,-0.11556622930614582,-0.15496723588865136
25,2013-01-26,0.006530021296136759,-0.7083321833475069,0.4398357644028654,-1.5972397374291667,-0.1712868861467442,-0.21764229333734442,0.03242066403645899,-0.10233525030353696
26,2013-01-27,0.17961270199157298,-0.6378513164818287,2.3582003480249,-0.4682196715460272,1.5102743421536218,0.48887167817037835,1.7929163441107148,0.5237903555756991
27,2013-01-28,-0.028354081575588514,-0.7007738973504753,0.05319726763552252,-1.4761649417602205,-0.4056113951832004,-0.31609457489254933,-0.25267517424362607,-0.20373044626859482
28,2013-01-29,0.011969625780528242,-0.7067693907859897,0.5001257053134199,-1.5722056503182842,-0.1215737013760913,-0.19675512073994117,0.08565943418707911,-0.083400720901331
29,2013-01-30,-0.22737728291359105,-0.6123437809406734,-2.1526794800081754,-0.05961914295043579,-1.5247613788908534,-0.7863094480680509,-1.7340674125966276,-0.7305920701178781
30,2013-01-31,-0.1007490896710516,-0.6479602746203937,-0.7491939306250716,-0.6301532159413283,-0.7134817162199485,-0.44544739271702016,-0.725385787688323,-0.37185140367765934
31,2013-02-01,0.06758308912893492,-0.660162982663938,1.1165183913492707,-0.8256261556475234,0.5338750272502324,0.07863400966331646,0.7280894819499119,0.1450814659300299
32,2013-02-02,-0.10053774029497177,-0.648331053154443,-0.746851436527955,-0.6360926492025294,-0.7136238003303274,-0.44550708986477927,-0.7246996790628699,-0.3716073870727492
33,2013-02-03,-0.09976883388946961,-0.6684751729242993,-0.7383292504229741,-0.9587776052923095,-0.8044637568837747,-0.48367382289598415,-0.7824189213968413,-0.392135409939425
34,2013-02-04,0.05320317090250725,-0.7261351702749267,0.9571383440209006,-1.8824225163529618,0.10527008590874187,-0.1014458912161067,0.3892261719461282,0.024563706251452988
35,2013-02-05,-0.06997052311069435,-0.6884573314871106,-0.40805920942243373,-1.2788681345428616,-0.6693018869585621,-0.42688507925101304,-0.5822209944465193,-0.32093441255768174
36,2013-02-06,-0.05703075864248806,-0.6180088676346673,-0.26464112867351286,-0.1503671265794698,-0.23035892804529995,-0.24246162326980425,-0.24178632825470425,-0.19985779530483216
37,2013-02-07,-0.10961873434736567,-0.6135658760697155,-0.8475007753537671,-0.07919566044327613,-0.6170092408806197,-0.4049141367486593,-0.693839752371669,-0.36063196093816086
38,2013-02-08,-0.1171528831952148,-0.7204486105177138,-0.9310056312953218,-1.7913305596667233,-1.1891031098067422,-0.6452814243666961,-1.1030706169696023,-0.5061761539407004
39,2013-02-09,0.18991218829019504,-0.6604977981089712,2.4723548646142537,-0.8309895027886776,1.4813515543933744,0.47671966532442256,1.8116859911336674,0.5304658372297582
40,2013-02-10,0.03781542161415363,-0.6889287772877463,0.7865879854418341,-1.2864201382647846,0.16468554832984844,-0.07648227192135582,0.37198636070051033,0.018432315312197245
41,2013-02-11,0.016954323925663917,-0.6725044254883287,0.5553736847372034,-1.0233214623360933,0.08176514061521434,-0.11132157814912835,0.23963465532254408,-0.02863896845001812
42,2013-02-12,-0.01977797006738597,-0.6710387535136322,0.1482507329298286,-0.999843132073945,-0.1961774265713035,-0.2281001430262929,-0.08136804007092613,-0.1428045465976604
43,2013-02-13,0.029917460725162968,-0.7145798927681013,0.6990508130835416,-1.6973206475448328,-0.01986062510497083,-0.1540200075242235,0.21977652095786665,-0.035701573914741824
44,2013-02-14,-0.07961214224205297,-0.5769965406142029,-0.5149222450309336,0.506601810010241,-0.20846502851858123,-0.2332628229846384,-0.31061743402269876,-0.22433778596320497
45,2013-02-15,-0.08721952049822455,-0.6534021412297873,-0.5992387402586431,-0.717325478018836,-0.6346647615867009,-0.41233216699528796,-0.6228560878106817,-0.33538640624364313
46,2013-02-16,-0.024153555385195292,-0.6997546589145294,0.09975386500187945,-1.4598379483891624,-0.3681236790154331,-0.3003439767063544,-0.21216449767632892,-0.1893227017922171
47,2013-02-17,-0.032450386308706725,-0.6777372651375257,0.0077958104119374315,-1.1071453599160106,-0.326686540686447,-0.2829340146567908,-0.21519242365365218,-0.19039959281135832
48,2013-02-18,-0.10194817163868447,-0.6802146531253881,-0.7624839742638939,-1.146830183239835,-0.8777878369566763,-0.5144811977019657,-0.8393532160590822,-0.41238426379585646
49,2013-02-19,-0.04909084123723647,-0.6342834795820204,-0.17663893061464936,-0.41106714731049643,-0.24696739562340347,-0.24943973039536127,-0.2235245739538188,-0.19336294723137526
50,2013-02-20,0.14673967575789362,-0.6753741775409899,1.9938516504556965,-1.069291493575049,1.0749087072464727,0.3059512476802386,1.3812230216495474,0.37737038199668893
51,2013-02-21,-0.10520756380489239,-0.6432056739238592,-0.7986094980347611,-0.5539901403384159,-0.7252236907258575,-0.4503808253520585,-0.7496856264954921,-0.3804937147427253
52,2013-02-22,-0.10537361289128597,-0.5974225908904881,-0.8004499056665375,0.1794006609010215,-0.5064947356962697,-0.3584810716583532,-0.6044797923530258,-0.32885082126182974
53,2013-02-23,-0.0264208455880483,-0.608005391806364,0.07462431877304575,0.009876716054526457,0.05520003795748996,-0.12248300115671606,0.06167479822934189,-0.091930929120983
54,2013-02-24,0.013409821139969703,-0.6887751384798823,0.5160881329806392,-1.2839590264100254,-0.023926014836560205,-0.15572809557754708,0.15607870110250627,-0.05835589593411861
55,2013-02-25,0.024704416971895602,-0.7360467655318124,0.641271961560335,-2.0411945409828887,-0.16346798920263217,-0.21435715578789116,0.10477866105169026,-0.07660091012074322
56,2013-02-26,0.09873081229038928,-0.6914239808622944,1.4617446654820432,-1.326390346200749,0.6253041619772055,0.11704828801389366,0.9041176631454848,0.2076864202337234
57,2013-02-27,0.03024895182427238,-0.7032891798107063,0.702724899836545,-1.516456789679411,0.03697039298175819,-0.13014225177109773,0.25888856193335374,-0.021791258410918668
58,2013-02-28,0.022236194511655198,-0.6932889217490791,0.6139153795314405,-1.3562644918590105,0.022861418114305143,-0.13607018808393856,0.2198794052533503,-0.03566498280430952
59,2013-03-01,-0.0073100608741414955,-0.7247060066667096,0.28643899839945647,-1.8595290069104324,-0.3573514031935102,-0.2958179664457491,-0.14275460266252132,-0.164636862990442
60,2013-03-02,-0.023049021741518606,-0.6627788952909983,0.11199598082152555,-0.8675299797332394,-0.18186180734490393,-0.22208538434607594,-0.08390921128942745,-0.14370832181667148
61,2013-03-03,0.03629313344283709,-0.6935668417385646,0.7697156808173227,-1.3607164411438741,0.13058604422896353,-0.09080930067493309,0.3436292564250834,0.008347025529104046
62,2013-03-04,-0.011943404138088226,-0.6825726953744888,0.23508526626631707,-1.184603229086571,-0.19082128233954931,-0.2258497398477124,-0.04885243280426055,-0.13124027266572247
63,2013-03-05,0.08611187907425981,-0.6849316609097503,1.3218825229057365,-1.2223910648847984,0.558600446568576,0.08902248312821293,0.8130278053476295,0.17529003718737002
64,2013-03-06,0.10700378374868978,-0.6732025977574924,1.5534382733182088,-1.0345053557299022,0.7770551846037754,0.18080702356979295,1.0358495475085867,0.2545372627799438
65,2013-03-07,-0.024654608003088628,-0.6425566051219558,0.09420044051806843,-0.5435928263711478,-0.09713753954869643,-0.1864881798456579,-0.03335821285977482,-0.12572970654495919
66,2013-03-08,-0.17760848435423066,-0.6177462716256419,-1.601066227069843,-0.14616064932408096,-1.1645945537461142,-0.6349840667760863,-1.3100851115206906,-0.5798014841778736
67,2013-03-09,0.0026321565074955717,-0.6724689396865228,0.3966337193904334,-1.0227530217922338,-0.029182302964366746,-0.15793654385648315,0.1127563711539,-0.07376361342765259
68,2013-03-10,-0.019952097566339984,-0.7050665073213777,0.1463207880867865,-1.544927472751717,-0.3610536901647646,-0.2973734955740973,-0.1919288640809142,-0.18212583758591305
69,2013-03-11,-0.005759218335151672,-0.6576474597920542,0.3036277858022101,-0.785330456618205,-0.023059686923914413,-0.155364104802849,0.08583613731812709,-0.08333787589907382
70,2013-03-12,-0.1469169967318241,-0.5446597037196395,-1.2608966466304106,1.0245996631117182,-0.5752477537077718,-0.387367898370899,-0.8037973846819848,-0.3997387249765928
71,2013-03-13,-0.09925102296486572,-0.5895839621635837,-0.7325900849860776,0.3049662152882754,-0.4213231949037716,-0.3226959438069211,-0.525078824931207,-0.30061162738190683
72,2013-03-14,0.0496949668994496,-0.7067262571950198,0.9182551103862814,-1.5715147012439579,0.17132416689720953,-0.0736930325583075,0.42030114806023355,0.03561561536281532
73,2013-03-15,-0.06255249293823527,-0.6495205542215934,-0.32584135662567854,-0.6551470484022678,-0.4246330641586553,-0.32408659722654276,-0.3917024949809964,-0.2531759327958786
74,2013-03-16,-0.019038320293254925,-0.6490193456411362,0.15644865270594893,-0.6471182801748929,-0.08462142715830362,-0.18122949040637337,-0.004264733870219445,-0.11538252287069883
75,2013-03-17,-0.04531292095031571,-0.6137589615343804,-0.1347662923526567,-0.08228866105083815,-0.11902300296211112,-0.19568343566761037,-0.124270766092293,-0.15806303068713357
76,2013-03-18,-0.015619702695403248,-0.6272702839924023,0.19433895402503762,-0.29872405479813985,0.04642005137808436,-0.1261719439579665,0.09572635226040213,-0.0798203910832368
77,2013-03-19,-0.10212123056783551,-0.6199042635158666,-0.7644020755969041,-0.1807291252016559,-0.5893001904783296,-0.39327207999987424,-0.6476674855178545,-0.3442106547765672
78,2013-03-20,0.11291420455836249,-0.6404401001146459,1.6189465142931119,-0.509688921253905,0.9803558836290067,0.26622454025682485,1.1932194271837087,0.310506335793842
79,2013-03-21,0.07863078340888023,-0.6479681281062464,1.2389656827372741,-0.6302790194892849,0.6781922720693064,0.13926941685407002,0.8651167422919623,0.1938156249368952
80,2013-03-22,0.0004279697861741571,-0.7189383308927552,0.37220358158066885,-1.7671376676450856,-0.2695987931870575,-0.25894839312162354,-0.05566466826448202,-0.13366306478228318
81,2013-03-23,0.0842069518303624,-0.7009852397318331,1.3007692321686937,-1.479550396564277,0.4666733435488024,0.05039898161626044,0.7447053064220995,0.15099093408867525
82,2013-03-24,0.1036067149461874,-0.7222815335186479,1.515786808407545,-1.8206918166900963,0.5148432208782526,0.07063772806587254,0.8484910833880168,0.18790265913289228
83,2013-03-25,-0.0062813778290326154,-0.6707779883036336,0.2978404229300934,-0.9956659820520283,-0.09021149856454311,-0.18357817892497452,0.03913914193366905,-0.09994580334743908
84,2013-03-26,-0.05298872005194426,-0.6140452636405825,-0.21984113108520875,-0.08687488192441069,-0.17995125633696932,-0.22128265949867432,-0.19324788125304915,-0.18259495002703718
85,2013-03-27,-0.06869320148182789,-0.6864749818884265,-0.3939019952813863,-1.2471132402851737,-0.6498653687825224,-0.41871875653987667,-0.5645442442821438,-0.31464762297227433
86,2013-03-28,-0.027476012609899046,-0.6158613617718219,0.06292935867425764,-0.11596662444922674,0.009260563737212325,-0.14178463575324562,0.027150162049560764,-0.10420972025378139
87,2013-03-29,-0.08597566384220227,-0.609218683012448,-0.5854524356646296,-0.00955877301286718,-0.41268433686910083,-0.3190662966691028,-0.4702737031342771,-0.2811200202858072
88,2013-03-30,0.06950332400725877,-0.7066846959530673,1.1378013444905746,-1.5708489393398533,0.3252062593414462,-0.009038920387450466,0.596071287724489,0.09812879641652739
89,2013-03-31,-0.028843099755641505,-0.6875093877315521,0.047777227030699046,-1.2636831975670744,-0.34566090034863295,-0.2909061598134062,-0.21451485788885566,-0.19015861450064286
90,2013-04-01,0.21495397539602384,-0.7151378869679239,2.7499059015025535,-1.7062590541828606,1.4130564147969293,0.4480252178675621,1.8586729103654707,0.5471768769700946
91,2013-04-02,-0.06109027577057162,-0.674985073780248,-0.3096348499045007,-1.0630585118720075,-0.5356619484947527,-0.37073578055937584,-0.4603195822980021,-0.2775798071457528
92,2013-04-03,-0.059301070370140915,-0.6509147151837661,-0.28980416401946263,-0.6774798568843727,-0.4061068718789357,-0.3163027512004958,-0.3673393025924446,-0.24451108983824577
93,2013-04-04,-0.13768593860973774,-0.6063211804964173,-1.1585840703540604,0.03685578780375906,-0.7999521129067145,-0.48177823952345156,-0.9194960987224966,-0.44088732207227455
94,2013-04-05,-0.13991994687005296,-0.6320452601733533,-1.1833447356551081,-0.3752135215449371,-0.9409053714220568,-0.5410002558227243,-1.021718492833074,-0.47724302528207274
95,2013-04-06,0.015016680324657096,-0.6801437200564477,0.5338977817472668,-1.145693919431943,0.030020271393503828,-0.1330623702438236,0.19797944151142477,-0.043453771054030144
96,2013-04-07,-0.09605492485456417,-0.6396293209308584,-0.6971660818683267,-0.49670119836960874,-0.6370266168187113,-0.4133245089284928,-0.6570731051685832,-0.34755579181333274
97,2013-04-08,-0.003291126467626203,-0.6487962861905213,0.3309829204047173,-0.6435451317896866,0.03862450474639609,-0.1294472707900406,0.13607730996583653,-0.0654694511024827
98,2013-04-09,-0.014888182234931357,-0.6480691769892084,0.20244677242677303,-0.6318977029926622,-0.047856570199057535,-0.16578260410509704,0.03557787734288598,-0.10121237785531079
99,2013-04-10,-0.0164485476730812,-0.6517547038774336,0.1851524378230598,-0.690935481544509,-0.07767393798721087,-0.17831047795314448,0.009934853949546046,-0.11033239657529603
100,2013-04-11,-0.11130056818287852,-0.609878081696487,-0.866141406828977,-0.02012155946547808,-0.6123354526199273,-0.40295042787474233,-0.6969374373562772,-0.3617336619589375
101,2013-04-12,-0.08796745480294399,-0.5695191913674607,-0.6075284817583978,0.6263800947364634,-0.2373559088099394,-0.24540142979328428,-0.3607467664594256,-0.24216643445096686
102,2013-04-13,0.06681940362079819,-0.629307949821006,1.108054071141446,-0.33136504958673174,0.6762283349229925,0.13844426162945989,0.8201702469958105,0.1778302681320072
103,2013-04-14,-0.1166178680861653,-0.640708773002281,-0.9250757830125277,-0.5139927429120139,-0.8017508709823735,-0.4825339941700426,-0.842859174992425,-0.4136311686796188
104,2013-04-15,-0.04540100545905854,-0.6910055347758791,-0.13574257837537748,-1.3196873351700606,-0.4909260054137824,-0.35193981388070417,-0.37253152973431414,-0.24635772110344067
105,2013-04-16,-0.09102841705618152,-0.6802541490688742,-0.6414547045024716,-1.1474628615069986,-0.7932571516038296,-0.47896532755831744,-0.742656335903377,-0.3779937263129305
106,2013-04-17,-0.07756671601076251,-0.6357985121313106,-0.49225173158179353,-0.4353361755543541,-0.4751770647735617,-0.34532284007594527,-0.4808686203763057,-0.2848881346029781
107,2013-04-18,-0.13550996109940774,-0.6418262658572478,-1.1344665897730863,-0.531893655781644,-0.9536947095756536,-0.5463737420448025,-1.013952002974798,-0.4744808497066899
108,2013-04-19,0.07067512112484636,-0.7082428888790937,1.150788976069531,-1.595809345734311,0.3268094795283783,-0.008365321685002036,0.6014693117087626,0.10004861995029568
109,2013-04-20,-0.04076985613657878,-0.6192396658953729,-0.08441316282661192,-0.1700830579405152,-0.11011413136078291,-0.19194034136287985,-0.10154714184939258,-0.14998130509252272
110,2013-04-21,-0.01727177112086399,-0.6497732175765811,0.17602822793511247,-0.6591944162962832,-0.07453856533430624,-0.17699313990569232,0.008983699088833341,-0.11067067767430083
111,2013-04-22,-0.029757176620478276,-0.6760081115644425,0.03764604188169665,-1.0794463663050908,-0.29748168057433955,-0.270663488102139,-0.18577243975566085,-0.1799362866802634
112,2013-04-23,-0.04852901483322941,-0.6846667209082404,-0.17041191892716928,-1.2181470396441634,-0.4847324551422675,-0.3493375715558835,-0.3799589430705681,-0.24899930308964657
113,2013-04-24,-0.05548204048833948,-0.6457438071357443,-0.24747588692318992,-0.594648030252908,-0.35162752992210533,-0.2934130605943729,-0.3169103155891336,-0.22657586829882537
114,2013-04-25,-0.10411396240267684,-0.6771622780710459,-0.7864885498833898,-1.0979347476669272,-0.879922409218451,-0.5153780458813573,-0.8487777894400973,-0.4157361417840447
115,2013-04-26,-0.03824851113818924,-0.7043910151251853,-0.05646779631987166,-1.5341068872827264,-0.49975952360872805,-0.35565124818191307,-0.35199561451244266,-0.23905406082974057
116,2013-04-27,-0.05691302953554051,-0.6742794290850205,-0.263336276285497,-1.051754919057036,-0.49986186911695873,-0.3556942490136812,-0.42102000483980484,-0.2636027937254337
117,2013-04-28,0.0009291478474835055,-0.672377120797059,0.3777583964185324,-1.021282191860059,-0.04195378006504502,-0.16330252569321957,0.09795027876281415,-0.07902944490568364
118,2013-04-29,-0.11601997405672684,-0.6650723921310189,-0.9184490152375815,-0.9042690845225951,-0.9141950360230855,-0.5297778127588433,-0.9156130290945843,-0.4395062966309936
119,2013-04-30,0.01110812608969699,-0.7055787986982267,0.49057726009029495,-1.5531337742596676,-0.12253605021469383,-0.19715945505051757,0.08183505322030243,-0.08476087354302064
120,2013-05-01,-0.04445744914616027,-0.7107857508448566,-0.12528465730526103,-1.6365429846889623,-0.5786621555203714,-0.3888024715189615,-0.42753632278200127,-0.2659203418829432
121,2013-05-02,0.020705312490463257,-0.7043264732250701,0.5969478248381662,-1.5330730024348125,-0.04205842334372739,-0.1633464919414711,0.17094365938357048,-0.05306912862452284
122,2013-05-03,-0.08529641142837247,-0.6326053807017754,-0.5779239309708307,-0.3841859894504023,-0.5198025485147022,-0.36407239686744786,-0.5391763426667451,-0.30562545214356984
123,2013-05-04,-0.07698610621607965,-0.6989972399099281,-0.4858165338916007,-1.447704992418207,-0.7743830714495825,-0.4710353151960496,-0.678194225596922,-0.35506758208622
124,2013-05-05,0.022947278287675645,-0.6782291538362938,0.6217966876231854,-1.1150248346697569,0.10075023093530272,-0.10334492446817034,0.27443238316459695,-0.016263051442708454
125,2013-05-06,-0.1603318311943767,-0.6278222901432702,-1.4095801730509243,-0.30756653997938116,-1.0789760831294612,-0.5990111597586418,-1.1891774464366158,-0.5368003079108481
126,2013-05-07,-0.032012777580391796,-0.6583442674683673,0.012646053558797651,-0.796492490849682,-0.23009550976374624,-0.24235094713554517,-0.1491816553228983,-0.16692266368086262
127,2013-05-08,-0.0657967080672582,-0.6892580480970166,-0.3617986654688416,-1.2916946669036606,-0.6407674658992872,-0.41489624006515813,-0.5477778657558054,-0.3086846098095488
128,2013-05-09,-0.010067023658033076,-0.6715691950814477,0.255882158502297,-1.0083401781585744,-0.12338454249596442,-0.1975159521208264,0.0030376911701227582,-0.1127853933494386
129,2013-05-10,0.021999329198395843,-0.674543679557643,0.6112900791477189,-1.0559878988610243,0.11110668574509597,-0.09899362289480884,0.2778344835459703,-0.015053084166640196
130,2013-05-11,0.058688126744762543,-0.7065044600636728,1.0179309374117351,-1.5679617737193394,0.2421631240724128,-0.04392979103667405,0.5007523951855202,0.06422834439145775
131,2013-05-12,0.04095226708671142,-0.6632549844939133,0.8213552610275342,-0.8751563652637367,0.3124017731401529,-0.01441877111601142,0.4820529357692801,0.05757782517171539
132,2013-05-13,-0.04109253736300618,-0.6907414963654198,-0.08798960521871522,-1.315457752350931,-0.4562300493583799,-0.3373621837026247,-0.3334832346451584,-0.23247007701662425
133,2013-05-14,-0.0018328802255761156,-0.7163246697431357,0.3471454153100933,-1.725269909563118,-0.27457918215187016,-0.26104092137927104,-0.06733764966454903,-0.13781459587335965
134,2013-05-15,-0.16947912391528341,-0.6004015050756121,-1.51096433420041,0.13168198150454724,-1.0181704394889228,-0.5734634508465009,-1.1824350710594187,-0.5344023617438147
135,2013-05-16,-0.06865005288462005,-0.6889872306969176,-0.39342375713309835,-1.287356492694129,-0.6616035778014075,-0.42365060709205815,-0.5722103042453046,-0.317374080352129
136,2013-05-17,0.010329276447910131,-0.7025993214702128,0.48194486797129527,-1.5054060755825147,-0.11426041509484769,-0.19368241732101366,0.08447467926053326,-0.08382208256929646
137,2013-05-18,-0.03488783469566932,-0.6658422189263197,-0.019219686697121336,-0.9166007986146697,-0.2884340202723858,-0.2668620812278576,-0.198695909080631,-0.18453255757870568
138,2013-05-19,-0.019391652207139513,-0.6712986936031933,0.15253249294267196,-1.0040070646430668,-0.19442937433304966,-0.2273656926188582,-0.07877541857447579,-0.1418824729319006
139,2013-05-20,-0.05645180853371996,-0.6859570492192039,-0.25822432613797114,-1.2388165719504443,-0.552401999881713,-0.3777691730934074,-0.4543427753004658,-0.27545413768520755
140,2013-05-21,0.05974493092702081,-0.7106426859895388,1.0296440430033644,-1.6342512550386408,0.23047545359076288,-0.0488404076414648,0.4968649833949634,0.06284577464691754
141,2013-05-22,-0.011582125180326159,-0.7052853555133699,0.2390895072140187,-1.548433161758244,-0.29716729347766013,-0.2705313972376926,-0.11841502658043387,-0.15598041924353212
142,2013-05-23,0.08622140073241785,-0.7092596917565814,1.323096407907435,-1.6120973243416004,0.44253828823272434,0.040258551700927514,0.736057661457628,0.14791537303840352
143,2013-05-24,0.016482315110889347,-0.6496677954704309,0.5501421676970074,-0.6575056789335865,0.18784781370782921,-0.06675056318194028,0.30861259837088867,-0.004106754669393253
144,2013-05-25,-0.08979313314571316,-0.6386487303943764,-0.6277634160671457,-0.4809932986042265,-0.58373238082827,-0.3909327448378481,-0.5984093925745618,-0.3266918652460675
145,2013-05-26,-0.06037685850210357,-0.6382228267428122,-0.30172767851291754,-0.4741708262066417,-0.35346062282103474,-0.29418324113990924,-0.33621630805166236,-0.2334421028284045
146,2013-05-27,-0.04004796164437434,-0.6144782356570698,-0.07641203399389136,-0.09381058116193068,-0.08163159814430315,-0.17997330303997838,-0.07989174342749923,-0.14227949723753697
147,2013-05-28,-0.05158003930952035,-0.6890464928609873,-0.20422799616588302,-1.2883058024197012,-0.5294513380420285,-0.36812637033832984,-0.4210435574166467,-0.26361117027052383
148,2013-05-29,-0.02841015298676365,-0.6544519757611141,0.05257579927762617,-0.7341425846242906,-0.18343971589294886,-0.22274834827280854,-0.10476787750275718,-0.1511267694552949
149,2013-05-30,0.06814761107339512,-0.660454453511423,1.12277527910129,-0.8302951736387125,0.5368541432792892,0.0798856959307257,0.7321611885532895,0.14652958068137933
150,2013-05-31,0.04398377042275498,-0.7089361596605755,0.8549549754046836,-1.6069147230968681,0.11639406585421808,-0.09677211120858686,0.3625810357043733,0.015087283070227109
151,2013-06-01,0.06025862468779087,-0.7101427425593138,1.0353375757908705,-1.62624275302055,0.23686347714744427,-0.046156456669499635,0.5030215100285864,0.06503536193884796
152,2013-06-02,-0.025436929449988682,-0.701944395777632,0.0855295685930961,-1.494914941158824,-0.38860378433247994,-0.30894876629172563,-0.23055933335728795,-0.1958648806604456
153,2013-06-03,-0.12368515409904418,-0.6173359004767249,-1.0034061574610884,-0.13958698923460242,-0.7442604069931426,-0.4583791698595965,-0.8306423238157913,-0.40928620865984544
154,2013-06-04,-0.12478387143088163,-0.6867662320828297,-1.0155838080979973,-1.2517787236751594,-1.086442282771146,-0.6021481102735201,-1.0628227912134298,-0.4918618931491927
155,2013-06-05,-0.00385201725195039,-0.6648483810840913,0.324766278672545,-0.9006806926907701,-0.04286781273644957,-0.1636865597931343,0.07967688439988196,-0.08552843280236433
156,2013-06-06,-0.06574222169472242,-0.649659782549729,-0.3611947649113584,-0.6573773214280529,-0.45004953186636676,-0.3347654171467803,-0.42043127621469734,-0.26339341061176524
157,2013-06-07,-0.14388143349261512,-0.6217868536710739,-1.2272519342533794,-0.21088599125033589,-0.9223421513524663,-0.5332008524381717,-1.0239787456527707,-0.47804689102408526
158,2013-06-08,0.02653968430716883,-0.7346594872461124,0.6616131756166491,-2.0189719848315266,-0.14256237251780357,-0.2055735860776492,0.125496143527014,-0.06923267490496166
159,2013-06-09,0.12627838315634893,-0.6530462116388411,1.7670685956508034,-0.7116239072509041,1.023460844780291,0.28433524403741894,1.271330095070462,0.33828663074700116
